date,symbol,margin_purchase,short_sale,foreign,trust,dealer,ftd_total
2017-9-25,2886,-38,-38,-2140,94,254,-1792
2017-9-25,2887,-382,-382,-3655,70,53,-3532
2017-9-25,2891,-589,-589,-2711,346,232,-2133
2017-9-25,2892,-64,-64,1481,100,37,1618
2017-9-25,2912,-16,-16,-279,0,0,-279
2017-9-25,3008,27,27,-232,-41,87,-186
2017-9-25,3034,-71,-71,-979,10,6,-963
2017-9-25,3045,0,0,111,0,9,120
2017-9-25,4904,5,5,-754,24,87,-643
2017-9-25,4938,47,47,-7336,-87,206,-7217
2017-9-25,5871,332,332,-3118,-1155,-720,-4993
2017-9-25,5880,-32,-32,1829,86,16,1931
2017-9-25,6415,7,7,22,-5,5,22
2017-9-25,6505,-63,-63,438,0,3,441
2017-9-25,8046,-130,-130,-109,0,-6,-115
2017-9-25,9910,3,3,134,0,-11,123
2017-9-26,1101,-94,-94,-754,50,937,233
2017-9-26,1102,-2,-2,-158,0,9,-149
2017-9-26,1216,-29,-29,364,0,-5,359
2017-9-26,1301,4,4,163,227,-73,317
2017-9-26,1303,-27,-27,223,702,-1019,-94
2017-9-26,1326,-10,-10,220,229,-89,360
2017-9-26,1402,80,80,-142,0,38,-104
2017-9-26,1590,7,7,56,2,-36,22
2017-9-26,2002,-74,-74,-3981,0,11,-3970
2017-9-26,2105,-39,-39,397,0,0,397
2017-9-26,2207,0,0,-9,0,0,-9
2017-9-26,2303,511,511,5064,-1230,2248,6082
2017-9-26,2308,31,31,-3336,-46,8,-3374
2017-9-26,2317,782,782,-25668,-228,762,-25134
2017-9-26,2327,-124,-124,859,-53,82,889
2017-9-26,2330,393,393,-8132,559,283,-7290
2017-9-26,2357,5,5,60,0,26,86
2017-9-26,2379,-28,-28,36,-225,24,-165
2017-9-26,2382,-1,-1,-2279,-487,61,-2705
2017-9-26,2395,-19,-19,58,0,2,60
2017-9-26,2408,-1262,-1262,3500,-638,-894,1968
2017-9-26,2412,-23,-23,-1278,-176,73,-1381
2017-9-26,2454,-372,-372,221,77,36,334
2017-9-26,2474,492,492,-4381,-144,470,-4055
2017-9-26,2633,-75,-75,866,0,441,1307
2017-9-26,2801,-30,-30,380,0,1,380
2017-9-26,2880,-53,-53,1509,0,-57,1452
2017-9-26,2881,-901,-901,6457,0,-62,6395
2017-9-26,2882,-51,-51,-2417,0,-27,-2444
2017-9-26,2884,-166,-166,-2549,0,-401,-2950
2017-9-26,2885,-134,-134,-413,0,-478,-891
2017-9-26,2886,-181,-181,2372,3010,281,5663
2017-9-26,2887,-22,-22,605,0,-101,503
2017-9-26,2891,-136,-136,-1300,404,51,-845
2017-9-26,2892,-630,-630,16169,0,358,16527
2017-9-26,2912,-18,-18,201,0,0,201
2017-9-26,3008,44,44,-329,-1,17,-313
2017-9-26,3034,-66,-66,28,0,69,97
2017-9-26,3045,-16,-16,127,1911,0,2038
2017-9-26,4904,2,2,-657,0,127,-530
2017-9-26,4938,603,603,-7362,-30,102,-7290
2017-9-26,5871,-931,-931,1024,613,63,1700
2017-9-26,5880,27,27,1079,0,-4,1075
2017-9-26,6415,-5,-5,-22,0,3,-19
2017-9-26,6505,19,19,-53,198,30,175
2017-9-26,8046,-45,-45,-11,0,0,-11
2017-9-26,9910,-20,-20,-37,183,-113,33
2017-9-27,1101,-15,-15,-2001,45,702,-1254
2017-9-27,1102,49,49,-302,128,-27,-201
2017-9-27,1216,108,108,-2814,-157,-27,-2998
2017-9-27,1301,13,13,-365,90,-21,-296
2017-9-27,1303,36,36,-1504,94,-1020,-2430
2017-9-27,1326,26,26,-961,3,89,-869
2017-9-27,1402,119,119,-993,0,-38,-1031
2017-9-27,1590,2,2,33,1,-6,28
2017-9-27,2002,29,29,-1494,0,19,-1475
2017-9-27,2105,-44,-44,-627,0,-30,-657
2017-9-27,2207,1,1,-5,0,-5,-10
2017-9-27,2303,-523,-523,4353,0,-2100,2253
2017-9-27,2308,35,35,-723,0,-44,-767
2017-9-27,2317,550,550,-6484,-740,1168,-6056
2017-9-27,2327,150,150,-362,0,-69,-431
2017-9-27,2330,1,1,-2287,-86,-330,-2703
2017-9-27,2357,52,52,-247,-5,-1,-253
2017-9-27,2379,12,12,-91,-100,-4,-195
2017-9-27,2382,538,538,-5172,-1605,2,-6775
2017-9-27,2395,3,3,-160,0,-12,-172
2017-9-27,2408,1407,1407,4337,-244,382,4475
2017-9-27,2412,-4,-4,-665,0,-35,-700
2017-9-27,2454,315,315,-341,191,601,451
2017-9-27,2474,470,470,-2515,-3,175,-2343
2017-9-27,2633,-91,-91,-755,0,-601,-1356
2017-9-27,2801,-34,-34,-1002,0,-59,-1061
2017-9-27,2880,-27,-27,729,0,-96,633
2017-9-27,2881,8,8,1053,-34,-442,577
2017-9-27,2882,-864,-864,2117,-1,-131,1985
2017-9-27,2884,-27,-27,-2535,0,-295,-2830
2017-9-27,2885,182,182,-1210,0,-597,-1807
2017-9-27,2886,-12,-12,848,67,-76,839
2017-9-27,2887,-40,-40,-926,0,-215,-1141
2017-9-27,2891,-958,-958,2040,-170,-193,1677
2017-9-27,2892,-283,-283,5026,619,-133,5512
2017-9-27,2912,-78,-78,482,0,-8,474
2017-9-27,3008,-59,-59,77,1,-51,27
2017-9-27,3034,-31,-31,168,-11,18,175
2017-9-27,3045,0,0,461,97,-16,542
2017-9-27,4904,-23,-23,-225,0,-139,-364
2017-9-27,4938,-266,-266,-467,0,-3,-470
2017-9-27,5871,617,617,-2611,-137,-62,-2810
2017-9-27,5880,-88,-88,1730,0,-110,1620
2017-9-27,6415,12,12,-34,2,2,-30
2017-9-27,6505,-79,-79,331,337,-79,589
2017-9-27,8046,-2,-2,-50,0,0,-50
2017-9-27,9910,7,7,111,6,-82,35
2017-9-28,1101,-121,-121,-2973,117,463,-2393
2017-9-28,1102,-25,-25,-2479,130,95,-2254
2017-9-28,1216,-35,-35,836,1,228,1065
2017-9-28,1301,-13,-13,-395,16,-180,-559
2017-9-28,1303,39,39,-3231,8,-1181,-4404
2017-9-28,1326,47,47,-735,17,144,-574
2017-9-28,1402,228,228,-3128,0,-322,-3450
2017-9-28,1590,20,20,-27,3,-1,-25
2017-9-28,2002,-69,-69,-1377,12,-52,-1417
2017-9-28,2105,-43,-43,-1075,4,-27,-1098
2017-9-28,2207,1,1,-128,-14,-5,-147
2017-9-28,2303,-1573,-1573,4649,-19,641,5271
2017-9-28,2308,69,69,-2681,-29,-40,-2750
2017-9-28,2317,-62,-62,-6042,-851,-193,-7086
2017-9-28,2327,-55,-55,3,79,52,134
2017-9-28,2330,327,327,-9579,-513,1012,-9080
2017-9-28,2357,5,5,-32,-3,2,-33
2017-9-28,2379,4,4,-269,-14,35,-248
2017-9-28,2382,-838,-838,3950,4,195,4149
2017-9-28,2395,-4,-4,-37,0,-7,-44
2017-9-28,2408,2141,2141,995,-165,102,932
2017-9-28,2412,-165,-165,1018,11,-95,934
2017-9-28,2454,-136,-136,296,192,320,808
2017-9-28,2474,410,410,-2903,-14,102,-2815
2017-9-28,2633,39,39,-1873,0,-295,-2168
2017-9-28,2801,21,21,-2701,27,-66,-2740
2017-9-28,2880,-34,-34,-3188,27,-99,-3260
2017-9-28,2881,-31,-31,2141,-67,-385,1689
2017-9-28,2882,531,531,-9386,-51,469,-8968
2017-9-28,2884,0,0,-2469,17,-290,-2742
2017-9-28,2885,77,77,-3641,-45,-393,-4079
2017-9-28,2886,79,79,-241,16,-33,-258
2017-9-28,2887,8,8,-3361,19,-170,-3512
2017-9-28,2891,-35,-35,2627,13,276,2916
2017-9-28,2892,-184,-184,3153,30,195,3378
2017-9-28,2912,29,29,-313,-3,-8,-324
2017-9-28,3008,-5,-5,41,0,-38,3
2017-9-28,3034,28,28,-78,-3,8,-73
2017-9-28,3045,18,18,814,-9,-35,770
2017-9-28,4904,-1,-1,-1697,8,76,-1613
2017-9-28,4938,-607,-607,-743,2,149,-592
2017-9-28,5871,-44,-44,-13,-200,137,-76
2017-9-28,5880,163,163,-5628,41,-105,-5692
2017-9-28,6415,-3,-3,0,0,-2,-2
2017-9-28,6505,692,692,-883,0,-88,-971
2017-9-28,8046,-47,-47,-2,0,0,-2
2017-9-28,9910,-74,-74,66,86,-145,7
2017-9-29,1101,-26,-26,-801,188,-287,-900
2017-9-29,1102,-70,-70,154,-1,0,153
2017-9-29,1216,-206,-206,2721,200,40,2961
2017-9-29,1301,35,35,1384,-2,128,1510
2017-9-29,1303,-21,-21,61,-2,36,95
2017-9-29,1326,-49,-49,856,-1,-137,718
2017-9-29,1402,-141,-141,29,-1,-71,-43
2017-9-29,1590,-16,-16,-3,-2,14,9
2017-9-29,2002,-16,-16,-389,-5,-22,-416
2017-9-29,2105,-20,-20,974,-321,0,653
2017-9-29,2207,-1,-1,-66,0,0,-66
2017-9-29,2303,418,418,-4746,19,-2433,-7160
2017-9-29,2308,-19,-19,138,-81,-50,7
2017-9-29,2317,-401,-401,4508,-814,-123,3571
2017-9-29,2327,-57,-57,15,62,104,181
2017-9-29,2330,-487,-487,8991,-169,-1779,7043
2017-9-29,2357,-6,-6,168,0,14,182
2017-9-29,2379,-56,-56,87,-15,23,95
2017-9-29,2382,511,511,-705,-17,-123,-845
2017-9-29,2395,-2,-2,17,4,0,21
2017-9-29,2408,185,185,1486,61,322,1869
2017-9-29,2412,-25,-25,1667,199,0,1866
2017-9-29,2454,64,64,-2376,148,-127,-2355
2017-9-29,2474,368,368,-823,-130,-140,-1093
2017-9-29,2633,40,40,-413,0,-282,-695
2017-9-29,2801,-5,-5,448,-2,0,446
2017-9-29,2880,-108,-108,-158,-3,0,-161
2017-9-29,2881,9,9,3975,-1043,206,3138
2017-9-29,2882,-257,-257,903,32,45,980
2017-9-29,2884,-117,-117,-2093,-3,-239,-2335
2017-9-29,2885,-272,-272,2579,-118,264,2725
2017-9-29,2886,66,66,301,-5,123,419
2017-9-29,2887,-48,-48,1057,-4,0,1053
2017-9-29,2891,257,257,-8078,-8,-503,-8589
2017-9-29,2892,-23,-23,-89,-4,-58,-151
2017-9-29,2912,-86,-86,841,0,0,841
2017-9-29,3008,-1,-1,-18,-9,11,-16
2017-9-29,3034,21,21,112,0,84,196
2017-9-29,3045,-46,-46,364,100,-1,463
2017-9-29,4904,0,0,73,0,-4,69
2017-9-29,4938,194,194,-1770,-1,55,-1716
2017-9-29,5871,-202,-202,-312,-753,-146,-1211
2017-9-29,5880,-71,-71,867,-4,0,863
2017-9-29,6415,-2,-2,15,-15,-4,-4
2017-9-29,6505,181,181,-260,0,-50,-310
2017-9-29,8046,-13,-13,-14,0,0,-14
2017-9-29,9910,-7,-7,-139,-20,-12,-171
2017-9-30,1101,-42,-42,-364,0,57,-307
2017-9-30,1102,-3,-3,0,0,1,1
2017-9-30,1216,42,42,3,108,-118,-7
2017-9-30,1301,13,13,0,-170,17,-153
2017-9-30,1303,162,162,0,0,-11,-11
2017-9-30,1326,18,18,0,50,28,78
2017-9-30,1402,24,24,0,0,-50,-50
2017-9-30,1590,15,15,0,4,-3,1
2017-9-30,2002,-21,-21,1,0,12,13
2017-9-30,2105,6,6,0,0,0,0
2017-9-30,2207,1,1,0,0,0,0
2017-9-30,2303,1499,1499,0,0,1346,1346
2017-9-30,2308,-8,-8,-1,0,0,-1
2017-9-30,2317,438,438,603,100,733,1436
2017-9-30,2327,3,3,0,71,-45,26
2017-9-30,2330,77,77,125,-60,9,74
2017-9-30,2357,-7,-7,-36,0,1,-35
2017-9-30,2379,-55,-55,0,0,-19,-19
2017-9-30,2382,-87,-87,207,0,-17,190
2017-9-30,2395,10,10,1,0,0,1
2017-9-30,2408,1178,1178,391,451,421,1263
2017-9-30,2412,-17,-17,-39,0,48,9
2017-9-30,2454,-276,-276,-32,102,187,257
2017-9-30,2474,-388,-388,-295,-64,1045,686
2017-9-30,2633,-186,-186,0,0,49,49
2017-9-30,2801,-15,-15,0,0,0,0
2017-9-30,2880,-4,-4,0,0,0,0
2017-9-30,2881,27,27,1,0,14,15
2017-9-30,2882,8,8,-164,0,-132,-296
2017-9-30,2884,2,2,0,400,93,493
2017-9-30,2885,121,121,0,0,-428,-428
2017-9-30,2886,-37,-37,1175,0,47,1222
2017-9-30,2887,-65,-65,0,0,0,0
2017-9-30,2891,8,8,-808,50,-166,-924
2017-9-30,2892,18,18,1,0,-230,-229
2017-9-30,2912,6,6,-40,0,0,-40
2017-9-30,3008,-7,-7,-13,0,10,-3
2017-9-30,3034,-70,-70,2,0,6,8
2017-9-30,3045,-3,-3,0,0,-2,-2
2017-9-30,4904,-51,-51,0,0,0,0
2017-9-30,4938,-88,-88,-261,0,140,-121
2017-9-30,5871,25,25,0,0,-121,-121
2017-9-30,5880,-24,-24,1,0,0,1
2017-9-30,6415,-1,-1,5,0,2,7
2017-9-30,6505,-78,-78,0,153,97,250
2017-9-30,8046,41,41,0,0,-4,-4
2017-9-30,9910,-3,-3,0,-10,-6,-16
2017-10-2,1101,36,36,-1473,-30,669,-834
2017-10-2,1102,13,13,-51,0,15,-36
2017-10-2,1216,68,68,1073,0,133,1206
2017-10-2,1301,130,130,252,62,49,363
2017-10-2,1303,200,200,-1223,117,-1639,-2745
2017-10-2,1326,29,29,-289,58,107,-124
2017-10-2,1402,152,152,-455,0,-11,-466
2017-10-2,1590,9,9,16,0,25,41
2017-10-2,2002,154,154,444,138,-164,418
2017-10-2,2105,11,11,1253,25,15,1293
2017-10-2,2207,-9,-9,33,0,2,35
2017-10-2,2303,-541,-541,7896,122,-363,7655
2017-10-2,2308,222,222,-2560,-78,24,-2614
2017-10-2,2317,-530,-530,245,-1138,785,-108
2017-10-2,2327,95,95,-622,152,69,-401
2017-10-2,2330,-183,-183,6918,-63,-88,6767
2017-10-2,2357,28,28,-605,-3,4,-604
2017-10-2,2379,-84,-84,-48,0,34,-14
2017-10-2,2382,-7,-7,174,-17,204,361
2017-10-2,2395,-19,-19,-2,-8,-4,-14
2017-10-2,2408,664,664,8477,-2002,1305,7780
2017-10-2,2412,0,0,-4116,67,44,-4005
2017-10-2,2454,499,499,-1929,22,-50,-1957
2017-10-2,2474,-829,-829,907,-84,759,1582
2017-10-2,2633,23,23,-873,0,132,-741
2017-10-2,2801,3,3,-827,67,0,-760
2017-10-2,2880,-96,-96,534,83,-10,607
2017-10-2,2881,-410,-410,2828,59,-265,2622
2017-10-2,2882,-128,-128,-202,94,-154,-262
2017-10-2,2884,-390,-390,-144,81,-187,-250
2017-10-2,2885,-53,-53,-959,197,27,-735
2017-10-2,2886,-13,-13,-64,375,-19,292
2017-10-2,2887,-171,-171,2158,79,158,2395
2017-10-2,2891,111,111,-7087,172,5,-6910
2017-10-2,2892,-110,-110,-1111,97,-88,-1102
2017-10-2,2912,-9,-9,152,0,0,152
2017-10-2,3008,-21,-21,-42,-1,5,-38
2017-10-2,3034,-73,-73,-62,-10,61,-11
2017-10-2,3045,-2,-2,-229,154,-18,-93
2017-10-2,4904,6,6,-222,26,-11,-207
2017-10-2,4938,401,401,-543,0,291,-252
2017-10-2,5871,-476,-476,697,195,151,1043
2017-10-2,5880,-100,-100,-4,85,9,90
2017-10-2,6415,-1,-1,23,-9,-5,9
2017-10-2,6505,-49,-49,167,16,56,239
2017-10-2,8046,-26,-26,-56,0,1,-55
2017-10-2,9910,-2,-2,-121,15,-50,-156
2017-10-3,1101,-38,-38,-458,-69,216,-311
2017-10-3,1102,28,28,-586,-1,0,-587
2017-10-3,1216,-60,-60,4699,6,-22,4683
2017-10-3,1301,109,109,360,-586,0,-226
2017-10-3,1303,-70,-70,181,-30,-2170,-2019
2017-10-3,1326,57,57,-1004,-30,69,-965
2017-10-3,1402,21,21,-1000,-332,1,-1331
2017-10-3,1590,-10,-10,-31,-1,-27,-59
2017-10-3,2002,-193,-193,-2184,-18,-16,-2218
2017-10-3,2105,38,38,1105,1,0,1106
2017-10-3,2207,0,0,-22,-5,4,-23
2017-10-3,2303,-1079,-1079,26505,748,10931,38184
2017-10-3,2308,40,40,-489,-60,20,-529
2017-10-3,2317,42,42,-4900,-771,-408,-6079
2017-10-3,2327,52,52,-400,34,450,84
2017-10-3,2330,-325,-325,3913,-187,-1383,2343
2017-10-3,2357,28,28,-805,0,-63,-868
2017-10-3,2379,477,477,-185,0,12,-173
2017-10-3,2382,-53,-53,200,-196,-250,-246
2017-10-3,2395,19,19,-83,0,0,-83
2017-10-3,2408,-257,-257,-2694,7,-159,-2847
2017-10-3,2412,-17,-17,-1871,36,50,-1785
2017-10-3,2454,34,34,-1123,-37,225,-935
2017-10-3,2474,1661,1661,-6087,26,-424,-6485
2017-10-3,2633,-49,-49,523,2,-161,364
2017-10-3,2801,-40,-40,-1360,2,0,-1358
2017-10-3,2880,-61,-61,175,0,0,176
2017-10-3,2881,86,86,-921,-15,-77,-1013
2017-10-3,2882,-376,-376,997,24,212,1233
2017-10-3,2884,-130,-130,626,-1,0,625
2017-10-3,2885,-376,-376,771,2,-179,595
2017-10-3,2886,31,31,-444,-136,8,-571
2017-10-3,2887,-71,-71,1703,1,-12,1691
2017-10-3,2891,-77,-77,516,1168,53,1737
2017-10-3,2892,-52,-52,518,-800,-219,-501
2017-10-3,2912,10,10,-75,0,0,-74
2017-10-3,3008,5,5,-48,0,-1,-49
2017-10-3,3034,-3,-3,-400,21,-19,-398
2017-10-3,3045,12,12,-425,29,0,-395
2017-10-3,4904,0,0,-832,0,48,-784
2017-10-3,4938,604,604,-7463,27,-259,-7695
2017-10-3,5871,-496,-496,1456,1,1013,2470
2017-10-3,5880,-63,-63,24,398,0,421
2017-10-3,6415,5,5,2,0,-1,1
2017-10-3,6505,-61,-61,-401,15,38,-348
2017-10-3,8046,-11,-11,-29,-5,0,-34
2017-10-3,9910,-42,-42,-103,5,0,-98
2017-10-5,1101,-82,-82,344,55,248,647
2017-10-5,1102,55,55,-33,0,13,-20
2017-10-5,1216,65,65,2570,202,-24,2748
2017-10-5,1301,46,46,1034,-45,49,1038
2017-10-5,1303,136,136,1915,84,-19,1980
2017-10-5,1326,92,92,-51,-17,29,-39
2017-10-5,1402,-232,-232,159,-205,0,-46
2017-10-5,1590,41,41,45,1,34,80
2017-10-5,2002,-49,-49,2799,160,-37,2922
2017-10-5,2105,48,48,2633,36,10,2679
2017-10-5,2207,-3,-3,40,0,-2,38
2017-10-5,2303,1018,1018,1719,414,-2185,-52
2017-10-5,2308,3,3,-714,-23,10,-727
2017-10-5,2317,230,230,-3016,-113,-323,-3452
2017-10-5,2327,-16,-16,-101,87,-158,-171
2017-10-5,2330,-158,-158,4649,-66,-623,3960
2017-10-5,2357,-9,-9,423,0,2,425
2017-10-5,2379,-318,-318,626,0,-58,568
2017-10-5,2382,11,11,-410,-42,6,-446
2017-10-5,2395,8,8,260,1,0,261
2017-10-5,2408,-1676,-1676,1853,-1627,-257,-31
2017-10-5,2412,3,3,-1156,115,0,-1041
2017-10-5,2454,226,226,-1524,7,47,-1470
2017-10-5,2474,-889,-889,2033,4,851,2888
2017-10-5,2633,-11,-11,-250,0,26,-224
2017-10-5,2801,54,54,-71,105,-14,20
2017-10-5,2880,15,15,985,124,-21,1088
2017-10-5,2881,-56,-56,1405,-29,-162,1214
2017-10-5,2882,-173,-173,1645,71,-614,1102
2017-10-5,2884,61,61,2249,-80,-27,2142
2017-10-5,2885,123,123,-852,0,-104,-956
2017-10-5,2886,-296,-296,1008,13,-32,989
2017-10-5,2887,-45,-45,2597,112,-245,2464
2017-10-5,2891,-230,-230,-1384,362,-82,-1104
2017-10-5,2892,-21,-21,2012,-770,-41,1201
2017-10-5,2912,-2,-2,16,0,0,16
2017-10-5,3008,5,5,-14,-1,-2,-17
2017-10-5,3034,-25,-25,-137,25,-15,-127
2017-10-5,3045,20,20,-148,32,0,-116
2017-10-5,4904,12,12,-793,36,0,-757
2017-10-5,4938,-144,-144,270,18,72,360
2017-10-5,5871,-262,-262,-152,40,-408,-520
2017-10-5,5880,-121,-121,3160,388,-23,3525
2017-10-5,6415,-1,-1,9,0,1,10
2017-10-5,6505,-57,-57,700,-18,0,682
2017-10-5,8046,89,89,-4,0,-1,-5
2017-10-5,9910,-2,-2,123,-18,-8,97
2017-10-6,1101,-50,-50,-224,0,227,3
2017-10-6,1102,15,15,109,0,1,110
2017-10-6,1216,3,3,3488,350,-57,3781
2017-10-6,1301,-6,-6,432,20,16,468
2017-10-6,1303,90,90,195,34,-9,220
2017-10-6,1326,1,1,325,-6,10,329
2017-10-6,1402,-129,-129,1208,-286,-7,915
2017-10-6,1590,-49,-49,80,24,-30,74
2017-10-6,2002,-3,-3,1400,0,-59,1341
2017-10-6,2105,78,78,357,0,0,357
2017-10-6,2207,0,0,15,0,0,15
2017-10-6,2303,-1136,-1136,10419,0,-1994,8425
2017-10-6,2308,31,31,-970,-46,100,-916
2017-10-6,2317,185,185,-1967,-122,-107,-2196
2017-10-6,2327,-163,-163,387,-20,-94,273
2017-10-6,2330,-41,-41,2265,-366,-348,1551
2017-10-6,2357,-4,-4,231,0,-1,230
2017-10-6,2379,-4,-4,19,-4,-9,6
2017-10-6,2382,77,77,-1366,0,-55,-1421
2017-10-6,2395,36,36,12,-15,0,-3
2017-10-6,2408,-1433,-1433,1353,-322,-29,1002
2017-10-6,2412,-9,-9,-1639,0,0,-1639
2017-10-6,2454,3,3,922,5,717,1644
2017-10-6,2474,-740,-740,3306,-10,-306,2990
2017-10-6,2633,-130,-130,939,0,313,1252
2017-10-6,2801,35,35,-126,0,-2,-128
2017-10-6,2880,-183,-183,778,0,0,778
2017-10-6,2881,-26,-26,1680,-150,278,1808
2017-10-6,2882,-160,-160,2088,-40,-9,2039
2017-10-6,2884,201,201,1623,0,-200,1423
2017-10-6,2885,-366,-366,5449,39,356,5844
2017-10-6,2886,-145,-145,2502,122,-102,2522
2017-10-6,2887,-180,-180,1737,0,-12,1725
2017-10-6,2891,-382,-382,16573,45,-3,16615
2017-10-6,2892,-208,-208,5268,32,-85,5215
2017-10-6,2912,-12,-12,45,0,0,45
2017-10-6,3008,18,18,19,5,-4,20
2017-10-6,3034,79,79,-391,0,32,-359
2017-10-6,3045,-32,-32,-438,77,-2,-363
2017-10-6,4904,1,1,-321,-639,0,-960
2017-10-6,4938,231,231,-2021,0,-54,-2075
2017-10-6,5871,37,37,-2322,60,-26,-2288
2017-10-6,5880,-13,-13,3626,8,0,3634
2017-10-6,6415,4,4,13,-5,-2,6
2017-10-6,6505,-53,-53,749,61,50,860
2017-10-6,8046,29,29,-1,0,0,-1
2017-10-6,9910,-7,-7,-8,7,-2,-3
2017-10-11,1101,1451,1451,-1482,-4,147,-1339
2017-10-11,1102,159,159,328,-3,-64,261
2017-10-11,1216,-101,-101,4873,0,-122,4751
2017-10-11,1301,384,384,2141,56,201,2398
2017-10-11,1303,464,464,1638,193,-179,1652
2017-10-11,1326,630,630,1713,61,-138,1636
2017-10-11,1402,-303,-303,1671,-5,-133,1533
2017-10-11,1590,-20,-20,55,16,-19,52
2017-10-11,2002,39,39,-844,-16,-477,-1337
2017-10-11,2105,36,36,268,0,-66,202
2017-10-11,2207,-2,-2,47,0,-13,34
2017-10-11,2303,-1106,-1106,17871,136,271,18278
2017-10-11,2308,73,73,-747,-20,-39,-806
2017-10-11,2317,749,749,3016,-170,-508,2338
2017-10-11,2327,-166,-166,138,713,90,941
2017-10-11,2330,444,444,16109,-5,-2249,13855
2017-10-11,2357,-1,-1,120,-1,-14,105
2017-10-11,2379,-71,-71,563,0,25,588
2017-10-11,2382,33,33,-1020,-4,-98,-1122
2017-10-11,2395,36,36,126,-338,-4,-216
2017-10-11,2408,86,86,2063,911,1027,4001
2017-10-11,2412,0,0,-2180,-2,64,-2118
2017-10-11,2454,-266,-266,5605,146,295,6046
2017-10-11,2474,37,37,-1212,9,83,-1120
2017-10-11,2633,-21,-21,2350,0,149,2499
2017-10-11,2801,-36,-36,2749,-8,-205,2536
2017-10-11,2880,-82,-82,2405,-10,361,2756
2017-10-11,2881,289,289,-1506,-9,302,-1213
2017-10-11,2882,673,673,6203,-9,-342,5852
2017-10-11,2884,-193,-193,8230,-11,-493,7726
2017-10-11,2885,-251,-251,2656,-14,-368,2274
2017-10-11,2886,-116,-116,916,47,-406,557
2017-10-11,2887,-379,-379,4927,-12,-391,4524
2017-10-11,2891,-117,-117,775,120,-769,126
2017-10-11,2892,-122,-122,9167,-12,-751,8404
2017-10-11,2912,-15,-15,875,-6,-21,848
2017-10-11,3008,14,14,-8,-6,0,-14
2017-10-11,3034,8,8,-124,-1,7,-118
2017-10-11,3045,2,2,-237,24,120,-93
2017-10-11,4904,-33,-33,-431,0,-66,-497
2017-10-11,4938,168,168,782,-3,46,825
2017-10-11,5871,-158,-158,-2266,23,36,-2207
2017-10-11,5880,-17,-17,6876,-11,-893,5972
2017-10-11,6415,0,0,5,-12,8,1
2017-10-11,6505,8,8,764,4,-68,700
2017-10-11,8046,25,25,146,0,4,150
2017-10-11,9910,-4,-4,80,4,-1,83
2017-10-12,1101,43,43,-794,402,75,-317
2017-10-12,1102,44,44,-462,0,-34,-496
2017-10-12,1216,-159,-159,2527,124,293,2944
2017-10-12,1301,764,764,1064,40,-136,968
2017-10-12,1303,-121,-121,941,211,-168,984
2017-10-12,1326,-118,-118,243,-91,-47,105
2017-10-12,1402,291,291,-369,0,-97,-466
2017-10-12,1590,25,25,32,-1,31,62
2017-10-12,2002,-64,-64,2771,108,-970,1909
2017-10-12,2105,58,58,-731,18,-26,-739
2017-10-12,2207,2,2,2,0,-6,-4
2017-10-12,2303,-18,-18,9398,70,-1108,8360
2017-10-12,2308,328,328,-3426,-158,-19,-3603
2017-10-12,2317,892,892,-7492,177,1084,-6231
2017-10-12,2327,-53,-53,335,218,61,614
2017-10-12,2330,-9,-9,15930,-410,-982,14538
2017-10-12,2357,-42,-42,295,0,23,318
2017-10-12,2379,-185,-185,652,0,-13,639
2017-10-12,2382,-18,-18,-20,-100,-44,-164
2017-10-12,2395,64,64,-555,-5,-180,-740
2017-10-12,2408,386,386,1355,0,-528,827
2017-10-12,2412,6,6,-2030,-201,-69,-2300
2017-10-12,2454,-1408,-1408,3461,127,-465,3123
2017-10-12,2474,182,182,-622,14,137,-471
2017-10-12,2633,10,10,-30,0,-202,-232
2017-10-12,2801,-48,-48,392,53,-105,340
2017-10-12,2880,-168,-168,5914,61,-47,5928
2017-10-12,2881,538,538,595,57,-347,305
2017-10-12,2882,-146,-146,-351,215,114,-22
2017-10-12,2884,-172,-172,1936,57,-155,1838
2017-10-12,2885,-993,-993,7151,107,56,7314
2017-10-12,2886,69,69,-3356,140,-193,-3409
2017-10-12,2887,-285,-285,-5367,56,-28,-5339
2017-10-12,2891,34,34,-8453,233,-520,-8740
2017-10-12,2892,-41,-41,6664,775,-161,7278
2017-10-12,2912,-16,-16,-29,0,-7,-36
2017-10-12,3008,-31,-31,47,0,68,114
2017-10-12,3034,-31,-31,-175,19,3,-153
2017-10-12,3045,-6,-6,-395,41,-24,-378
2017-10-12,4904,13,13,-1699,18,-26,-1707
2017-10-12,4938,290,290,-2651,0,-162,-2813
2017-10-12,5871,-217,-217,-1888,44,20,-1824
2017-10-12,5880,-165,-165,6422,68,-156,6334
2017-10-12,6415,3,3,-4,-4,17,9
2017-10-12,6505,-689,-689,658,4,81,743
2017-10-12,8046,0,0,0,0,0,0
2017-10-12,9910,-24,-24,-66,104,14,52
2017-10-13,1101,-42,-42,-647,313,80,-254
2017-10-13,1102,0,0,-248,0,30,-218
2017-10-13,1216,31,31,1993,72,-244,1821
2017-10-13,1301,335,335,-2113,46,9,-2058
2017-10-13,1303,115,115,-2089,62,20,-2007
2017-10-13,1326,-3,-3,384,48,-51,381
2017-10-13,1402,-320,-320,1736,0,6,1742
2017-10-13,1590,-5,-5,-115,-1,-55,-171
